pos,correct_response,condition,counter_balancing.thisRepN,counter_balancing.thisTrialN,counter_balancing.thisN,counter_balancing.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instruction.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,final.started,key_resp_3.started,final.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,random,0,0,0,0,44,3,179,2,,,,,212.96018958301283,,,,,,,212.95241716702003,0.5991876669577323,214.46870129200397,c,1,0.914184249995742,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,45,0,180,0,,,,,214.4769225420314,,,,,,,214.4693747080164,0.5991421660291962,215.56103962502675,z,1,0.4887497089803219,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,45,1,181,0,,,,,215.56882945803227,,,,,,,215.5617154579959,0.5994030829751864,216.73475258302642,z,1,0.5680685000261292,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,45,2,182,3,,,,,216.7441202920163,,,,,,,216.7354100419907,0.5993814580142498,217.95364379201783,v,1,0.6140317500103265,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,45,3,183,3,,,,,217.9616647500079,,,,,,,217.95433758298168,0.6067669580224901,219.1442616250133,v,1,0.579246792010963,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,46,0,184,2,,,,,219.1516573749832,,,,,,,219.14494750002632,0.59949220798444,220.72836200002348,c,1,0.9834127080393955,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,46,1,185,1,,,,,220.7358713329886,,,,,,,220.72903616703115,0.6076045419904403,222.0516528750304,x,1,0.7085274160490371,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,46,2,186,2,,,,,222.0609142500325,,,,,,,222.05232270801207,0.5995754579780623,223.57803787500598,c,1,0.9203599999891594,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,46,3,187,0,,,,,223.5856284580077,,,,,,,223.57870262500364,0.599091749987565,224.95156549999956,z,1,0.7689569999929518,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,47,0,188,1,,,,,224.96079612500034,,,,,,,224.95221354201203,0.599226166959852,226.21139637503074,x,1,0.652247832971625,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,47,1,189,2,,,,,226.2188982500229,,,,,,,226.2120705000125,0.6062004999839701,227.4034918330144,c,1,0.5764563340344466,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,47,2,190,1,,,,,227.41073187498841,,,,,,,227.40420437499415,0.6067818330484442,228.54447116702795,x,1,0.5256787079852074,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,47,3,191,1,,,,,228.55197554198094,,,,,,,228.5451501670177,0.5993550000130199,229.7116589579964,x,1,0.5666205830057152,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,48,0,192,0,,,,,229.71930079202866,,,,,,,229.71233454201138,0.6059502919670194,230.79402141697938,z,1,0.46817587496479973,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,48,1,193,0,,,,,230.8013123330311,,,,,,,230.79469204199268,0.5998610829701647,231.93438391701784,z,1,0.5344790419912897,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,48,2,194,2,,,,,231.94353899999987,,,,,,,231.9350784170092,0.6000254169921391,233.65154562500538,c,1,1.1123494579805993,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,48,3,195,1,,,,,233.66013162501622,,,,,,,233.65221766702598,0.5994444999960251,234.71083558298415,x,1,0.45724041701760143,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,49,0,196,2,,,,,234.71680887503317,,,,,,,234.7114801669959,0.5994670839863829,235.71867037500488,c,1,0.40351820801151916,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,49,1,197,2,,,,,235.72728916699998,,,,,,,235.71934241702547,0.6081448750337586,236.7186094999779,c,1,0.38616737502161413,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,49,2,198,1,,,,,236.72729629202513,,,,,,,236.71928454202134,0.6077979159890674,237.76119983301032,x,1,0.4253517919569276,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,49,3,199,2,,,,,237.7687070419779,,,,,,,237.76187987503363,0.5990275829681195,238.76839612500044,c,1,0.4018415000173263,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,0,0,0,0,238.785672375001,,,,,,,,,,,,,,238.77837754198117,0.5993224579724483,240.01859325001715,z,1,0.6430808330187574,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,0,1,1,1,240.026694457978,,,,,,,,,,,,,,240.0195916669909,0.6072397920070216,241.02801399998134,x,1,0.39225316600641236,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,0,2,2,2,241.03561320801964,,,,,,,,,,,,,,241.02868420799496,0.6061504159588367,242.8348349169828,c,1,1.1966455419897102,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,0,3,3,3,242.84381099999882,,,,,,,,,,,,,,242.83549016702455,0.5991639999556355,244.16808637499344,v,1,0.72788695798954,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,1,0,4,0,244.17706775001716,,,,,,,,,,,,,,244.16877341701183,0.6086169999907725,245.25163499999326,z,1,0.4711627080105245,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,1,1,5,1,245.26047387497965,,,,,,,,,,,,,,245.25230804202147,0.5992587080108933,246.45164970803307,x,1,0.5939356670132838,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,1,2,6,2,246.46092566702282,,,,,,,,,,,,,,246.45231187500758,0.6085035420255736,247.7014158749953,c,1,0.6368150410125963,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,1,3,7,3,247.71038879198022,,,,,,,,,,,,,,247.7020702920272,0.5990851660026237,248.98501166701317,v,1,0.6800234579714015,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,2,0,8,0,248.99382283299929,,,,,,,,,,,,,,248.9856945000356,0.6083125419681892,250.21142641699407,z,1,0.6169314170256257,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,2,1,9,1,250.2188024999923,,,,,,,,,,,,,,250.21209970803466,0.606473250023555,251.77783379203174,x,1,0.9512765419785865,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,2,2,10,2,251.78529441700084,,,,,,,,,,,,,,251.7785101250047,0.5990055830334313,253.5604380830191,c,1,1.1794577499968,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,2,3,11,3,253.5678248750046,,,,,,,,,,,,,,253.5611115830252,0.5991204589954577,254.94438362499932,v,1,0.7752106660045683,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,3,0,12,0,254.95184516703011,,,,,,,,,,,,,,254.94505195802776,0.6061143749975599,256.15125749999424,z,1,0.5969190420000814,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,3,1,13,1,256.16032566700596,,,,,,,,,,,,,,256.1519113749964,0.6004289999837056,257.24415745801525,x,1,0.4881041669868864,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,3,2,14,2,257.25198754202574,,,,,,,,,,,,,,257.24484787503025,0.6072078750003129,258.32119420799427,c,1,0.46815445803804323,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,3,3,15,3,258.3308711249847,,,,,,,,,,,,,,258.32220633298857,0.6052609169855714,259.55174533301033,v,1,0.6194106249604374,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,4,0,16,0,259.56053858302766,,,,,,,,,,,,,,259.5524672920001,0.5990918339812197,260.7188070000266,z,1,0.5667148329666816,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,4,1,17,1,260.7275339579792,,,,,,,,,,,,,,260.71952158299973,0.5992102500167675,261.8521069170092,x,1,0.5279127909452654,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,4,2,18,2,261.8611911670305,,,,,,,,,,,,,,261.85288358299294,0.5990452920086682,263.8022096250206,c,1,1.3451572500052862,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,4,3,19,3,263.8110539999907,,,,,,,,,,,,,,263.80292412498966,0.6075808329624124,265.1939527079812,v,1,0.7799074160284363,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,5,0,20,0,265.20214154198766,,,,,,,,,,,,,,265.1947013330064,0.59925479197409,266.57739958300954,z,1,0.7808907079743221,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,5,1,21,1,266.5834576670313,,,,,,,,,,,,,,266.5780502919806,0.605191582988482,267.64403000002494,x,1,0.45820366602856666,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,5,2,22,2,267.65192620799644,,,,,,,,,,,,,,267.64475633302936,0.6058501669904217,268.99466195801506,c,1,0.7318550829659216,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,5,3,23,3,269.004654999997,,,,,,,,,,,,,,268.995713833021,0.5993250419851393,270.1608658329933,v,1,0.5569448749884032,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,6,0,24,0,270.1773253750289,,,,,,,,,,,,,,270.161878917017,0.603065749979578,271.1773347919807,z,1,0.39905487501528114,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,6,1,25,1,271.1940467500244,,,,,,,,,,,,,,271.1782583750319,0.5993405409972183,272.2777788329986,x,1,0.49961287499172613,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,6,2,26,2,272.2838285419857,,,,,,,,,,,,,,272.27844358299626,0.6051757920067757,273.4344270420261,c,1,0.544915416976437,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,6,3,27,3,273.4429692500271,,,,,,,,,,,,,,273.43507712503197,0.6007840419770218,274.52680720802164,v,1,0.48099191702203825,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,7,0,28,0,274.53361141699133,,,,,,,,,,,,,,274.52766195801087,0.5992980839801021,275.6720307079959,z,1,0.5388140410068445,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,7,1,29,1,275.6798705420224,,,,,,,,,,,,,,275.67269570799544,0.6043291669921018,276.8170916250092,x,1,0.5382022500270978,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,7,2,30,2,276.82621500000823,,,,,,,,,,,,,,276.81776262499625,0.6012322500464506,278.08336783299455,c,1,0.6615338340052404,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,7,3,31,3,278.09331791702425,,,,,,,,,,,,,,278.0840318329865,0.5999115000013262,279.1290041669854,v,1,0.44461287499871105,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,8,0,32,0,279.13640441698954,,,,,,,,,,,,,,279.12973037501797,0.6034371669520624,280.244327375025,z,1,0.5015936249983497,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,8,1,33,1,280.2552864170284,,,,,,,,,,,,,,280.2461306669866,0.6059563750168309,281.4841249170131,x,1,0.6289978749700822,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,8,2,34,2,281.49312570801703,,,,,,,,,,,,,,281.4847665000125,0.5993183749960735,282.94384100002935,c,1,0.854800958011765,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,8,3,35,3,282.9509191249963,,,,,,,,,,,,,,282.9444870830048,0.6058119580266066,284.0438251250307,v,1,0.4883064170135185,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,9,0,36,0,284.0509843750042,,,,,,,,,,,,,,284.044478750031,0.6057372500072233,285.0937632920104,z,1,0.43852362502366304,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,9,1,37,1,285.101065750001,,,,,,,,,,,,,,285.09442529198714,0.6057882080203854,286.4672512499965,x,1,0.7653344999998808,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,9,2,38,2,286.47658529202454,,,,,,,,,,,,,,286.4679178330116,0.5990251670009457,287.63387479202356,c,1,0.565402832988184,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,9,3,39,3,287.6431785420282,,,,,,,,,,,,,,287.6345255000051,0.5995055839885026,288.71768170798896,v,1,0.47689262503990903,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,10,0,40,0,288.72652387502603,,,,,,,,,,,,,,288.7183475000202,0.6082605000119656,289.7670628330088,z,1,0.43758441699901596,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,10,1,41,1,289.77649258298334,,,,,,,,,,,,,,289.7677114169928,0.5990812079980969,290.8174793330254,x,1,0.4483202080009505,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,10,2,42,2,290.82637270801933,,,,,,,,,,,,,,290.8181295419927,0.5991374169825576,291.76752970798407,c,1,0.3453121249913238,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,10,3,43,3,291.77642175002256,,,,,,,,,,,,,,291.76821424998343,0.600041042023804,292.76038699998753,v,1,0.38364487496437505,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,11,0,44,0,292.7678705829894,,,,,,,,,,,,,,292.7610514999833,0.5990108330151998,293.76004454202484,z,1,0.39460937498370185,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,11,1,45,1,293.767388999986,,,,,,,,,,,,,,293.76070945803076,0.605737957987003,294.71740887500346,x,1,0.34923366602743044,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,11,2,46,2,294.72582400002284,,,,,,,,,,,,,,294.71807695803,0.6085764160379767,295.67693416698603,c,1,0.3470549170160666,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,11,3,47,3,295.6842921670177,,,,,,,,,,,,,,295.67759979201946,0.5990120409987867,296.593563582981,v,1,0.3073268330190331,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,12,0,48,0,296.6006977080251,,,,,,,,,,,,,,296.59420695801964,0.6058354999986477,297.5270349580096,z,1,0.32455866696545854,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,12,1,49,1,297.5344282920123,,,,,,,,,,,,,,297.52770375000546,0.5990353749948554,298.9103567079874,x,1,0.7790727079845965,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,12,2,50,2,298.9176188330166,,,,,,,,,,,,,,298.9110174580128,0.60562770802062,299.86707249999745,c,1,0.3491693749674596,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,12,3,51,3,299.8764067920274,,,,,,,,,,,,,,299.8677215829957,0.5995760420337319,300.7931486670277,v,1,0.32302195800002664,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,13,0,52,0,300.79911187500693,,,,,,,,,,,,,,300.7938238750212,0.5993574159801938,301.8172474169987,z,1,0.42062666604761034,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,13,1,53,1,301.8264460419887,,,,,,,,,,,,,,301.8178948329878,0.5991675419500098,302.7853527080151,x,1,0.3600967499660328,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,13,2,54,2,302.79296258301474,,,,,,,,,,,,,,302.786043375032,0.6072741670068353,303.83522950002225,c,1,0.43379391700727865,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,13,3,55,3,303.84282991703367,,,,,,,,,,,,,,303.83589554199716,0.6073724589659832,304.74340791703435,v,1,0.29701516701607034,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,14,0,56,0,304.7508585000178,,,,,,,,,,,,,,304.7440842500073,0.5991521249525249,305.6934790830128,z,1,0.3411939999787137,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,14,1,57,1,305.70065395801794,,,,,,,,,,,,,,305.694127166993,0.5990011249668896,306.8096246669884,x,1,0.5109095000079833,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,14,2,58,2,306.8168203330133,,,,,,,,,,,,,,306.81028437498026,0.6055798750021495,307.94298599998,c,1,0.5187157089821994,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,14,3,59,3,307.9500907920301,,,,,,,,,,,,,,307.9436265419936,0.5994283329928294,308.8602809170261,v,1,0.31122495798626915,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,15,0,60,0,308.8676631670096,,,,,,,,,,,,,,308.8609646669938,0.6057016659760848,309.75030866701854,z,1,0.2805192500236444,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,15,1,61,1,309.75947604200337,,,,,,,,,,,,,,309.75096512498567,0.6087645419756882,310.74323141702916,x,1,0.378269792010542,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,15,2,62,2,310.7509563330095,,,,,,,,,,,,,,310.7439474579878,0.5991201670258306,311.8929652920342,c,1,0.5413359579979442,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,15,3,63,3,311.9003195419791,,,,,,,,,,,,,,311.89360920799663,0.6060178749612533,312.90195545798633,v,1,0.3937994169536978,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,sequential,0,0,0,0,,,,,16,0,64,0,312.9093047080096,,,,,,,,,,,,,,312.9026157500339,0.6072140419855714,314.50952916702954,z,1,0.9906163749983534,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,sequential,0,0,0,0,,,,,16,1,65,1,314.5156803330174,,,,,,,,,,,,,,314.5102096250048,0.5990851250244305,315.5173622079892,x,1,0.40656391700031236,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,sequential,0,0,0,0,,,,,16,2,66,2,315.52594995801337,,,,,,,,,,,,,,315.5180100830039,0.6014725840068422,316.62668816698715,c,1,0.5014396660262719,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,sequential,0,0,0,0,,,,,16,3,67,3,316.63416929199593,,,,,,,,,,,,,,316.627340624982,0.6058994579943828,317.8268777499907,v,1,0.5840655419742689,None,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
